Peak,Weight
TNK1,0.002012506303324225
RNF25,0.0020074186824537055
OAZ2,0.002006391137893599
MBLAC1,0.0019990007492625313
RXRA,0.0019983941412068983
GPANK1,0.0019952966299118143
CHMP4C,0.001993833537831491
PSMC3IP,0.0019850785563798566
SYNC,0.0019716400740010555
PHF1,0.0019680337126986524
CDH1,0.0019593920190560986
SEC22C,0.001956020654138119
KRT5,0.0019557486937165336
CRYBG1,0.0019478257053148571
TTC21B,0.0019466767206928438
NSF,0.0019406711681337597
ALS2CL,0.0019305736156147901
CXCL16,0.0019281665764554656
TMC4,0.0019257091761216278
FAM229B,0.0019169333658003685
P3H1,0.0019163629123250098
NCDN,0.001894380416378325
GNB1,0.0018917040067059658
CORO2A,0.0018587826336464196
STAP2,0.0018541734388710202
UAP1L1,0.0018519789617361684
XDH,0.001847699414411278
DGKA,0.0018458368927654857
RAB23,0.0018407833411130373
AC011473.4,0.0018364409095228311
CD46,0.0018279346449332887
MT-ND6,0.0018061619175920726
FMNL3,0.001804562784256542
CDKN2C,0.00179779264565106
ELK1,0.0017940387628187923
CNTNAP1,0.00179362937584151
CENPO,0.0017927511573866477
RIPK4,0.0017791936917129609
SZRD1,0.0017788664904056257
MARVELD2,0.0017774951585734547
FBXL7,0.0017771063896321491
ARTN,0.0017676943971163916
DTX4,0.0017499532479290183
MAP7,0.0017363942156520104
IP6K1,0.0017305365831143068
ZEB1,0.0017292283639860845
SGTA,0.0017283639510443402
WDR62,0.0017245128647296922
PHTF1,0.0017202828204950305
PPL,0.0017194765914778068
TCF12,0.0017158044799662623
RANBP3,0.001708899887951365
TRIM23,0.0017049646488343053
LRWD1,0.0017011990817852685
TNFAIP2,0.0017002169401681385
PLXNB2,0.0016982599820174315
BAIAP2,0.00169343769101095
KRTCAP3,0.0016919005399074055
C16orf74,0.0016910290872853102
GLT8D1,0.0016887784846360075
HES2,0.0016853221462822848
ZHX3,0.0016729542351379934
PIP4P2,0.0016625818384046914
KLF3,0.0016515029888182757
S100A2,0.001650669339360645
NDFIP2,0.0016494304921792489
ZNF709,0.0016493856939852531
MAGED1,0.001648979822029027
MYDGF,0.0016486469238868057
IPO13,0.0016452749911448294
CAST,0.0016366586718772032
CTSH,0.0016307574755949933
RARG,0.0016281352829251652
TNFRSF21,0.001622324440844439
SLC35B4,0.0016193824573268137
ZCCHC24,0.0016172524340780092
CD99L2,0.001613142799275595
SLCO1B3,0.0016084504619948486
ELMO3,0.0015991671991904225
ELP6,0.0015958338143786351
S100A9,0.0015927194859842275
DXO,0.0015748811587712453
RASA3,0.001566446702941654
MCOLN1,0.0015661797044638406
DLK2,0.0015625270820754933
EIF2B3,0.0015578491605816997
MINK1,0.0015521149162978831
MYO1B,0.0015510109741407666
F3,0.0015499067940905843
SMIM11A,0.0015459537176149207
DCLRE1B,0.001543418770440799
B3GNT3,0.0015428420456096296
SOWAHB,0.0015393886458718558
RAB11FIP3,0.0015355829962731555
TUBB,0.001533348829790646
RBM10,0.00153053979359639
DHRS3,0.0015287291208822737
PRAF2,0.0015260742308615823
SERINC2,0.0015229957111435103
ADGRF4,0.0015226329655639004
COPA,0.0015225934853595577
CERK,0.0015172118924825198
BLCAP,0.0015143633345494926
THAP8,0.0014992369919251509
TSPAN6,0.001487507763839689
PTBP3,0.0014729223472280412
STX2,0.0014639373985961487
YY2,0.0014633792536478773
B3GAT3,0.0014632876635525898
NDUFA11,0.001458845198123698
PRADC1,0.0014575953128781348
LIX1L,0.0014565945919907586
CYSRT1,0.0014564966896500244
SRM,0.0014549880573089258
COL17A1,0.0014540654298905264
PRRG4,0.001440892295815972
ACSF2,0.0014402194903560214
DHPS,0.00143551868253219
PPP1R13L,0.0014339746863132148
KDF1,0.001433444728760398
LGALS9C,0.0014299271472649608
FAM193A,0.001426954477957472
ADRB2,0.001424507943854019
MTFR1L,0.0014213590969223322
LAMA5,0.0014176511141804032
ATP8B2,0.001416004055397222
PCDH1,0.0014133122816091975
JAG2,0.001409788376090846
TTL,0.0014080947260441134
GET1,0.0013951982389139145
VIM,0.0013893104261143755
CHCHD3,0.001378730255298638
FUT3,0.0013750826025301377
CTIF,0.00137488707164966
CLDN7,0.0013687396967822817
TECPR1,0.0013646774276512392
OVOL1,0.0013624637986061913
KRBOX4,0.0013553782360010154
BICDL2,0.0013542809297922922
FAM110C,0.001346190636652606
FAM110A,0.0013398706672003706
TMEM184A,0.0013375122298218672
TMEM263,0.0013374268629307165
FAM160A1,0.001335319946992735
KLK8,0.0013318355888470668
GMPPB,0.0013313753766530196
SEMA4B,0.0013270628479348024
PGBD1,0.0013252881211780801
CEP170,0.001321374535384831
SGTB,0.0013154448367708423
C4orf36,0.001313005900650726
AC008687.8,0.0013125765127498473
CNPY4,0.0012897056046283295
SLC31A2,0.0012868705337378632
PTPRU,0.001283048351560116
JMJD6,0.0012752759488463075
TMEM159,0.0012744938782000093
KATNAL1,0.0012711223627900328
SLC2A9,0.0012656791420154465
FKBP7,0.0012613581782241832
CDC42BPG,0.0012550234615719446
TMBIM1,0.001252178806144256
OGG1,0.0012487583943143286
SDC4,0.0012463308137278624
KCTD7,0.0012449738530034853
DAB2IP,0.0012385812327974015
RAP2B,0.0012385075853999755
AMPD2,0.0012354016164656128
ESRP1,0.0012346894864221504
AC005324.3,0.0012152964410931254
C10orf95,0.0012150199602427856
ZC3H12A,0.001212385650281476
SYDE1,0.0012079167317401466
CEACAM6,0.001206988908612648
NECTIN1,0.001205794325739934
PAK6,0.001204406249467178
ZNF775,0.0012030358196495846
CERS3,0.0011960093434465466
PIN1,0.001195249839519412
FAM156A,0.0011913932156222722
TNKS1BP1,0.0011820529679353005
DSP,0.001180070204473761
GPRC5A,0.0011718312724540705
TCF19,0.0011715587205926765
HDGFL2,0.0011707398997381079
DIRAS1,0.001169338245045264
CD9,0.001168904035048879
LSR,0.0011655247940020109
C19orf33,0.00116066699164077
DUOXA1,0.0011548386930518234
PARK7,0.0011402879877551195
EMP3,0.001139179070931429
JAM3,0.0011332200169215181
ZNF668,0.0011306594065797909
FAM114A2,0.0011281610984905685
C17orf80,0.001125521062859203
NIPAL1,0.0011246550176644346
SH3BP1,0.0011217125010911707
NRSN2,0.0011164500507121141
B3GALT4,0.0011159514966649637
FXYD3,0.0011116553649471541
CCDC88A,0.0011116401440194974
FGD1,0.0011073416588973978
KLF5,0.0011050307507318924
LPAR5,0.0011023478706279717
CDS1,0.0011002109694544498
TINAGL1,0.0010991935494752082
MOCS1,0.0010976577138029227
PKP3,0.0010965247628291783
DHX30,0.001091947850885674
AGRN,0.0010917657007576069
CLDN4,0.0010903498792873478
MARVELD3,0.0010901947808856086
OR2A7,0.0010853010683243558
PRSS8,0.0010776264631700402
C5orf24,0.0010767789191294221
RNF149,0.0010766724392616142
SGCB,0.001063187426060984
NBPF9,0.0010617551416283834
STARD9,0.0010593864776570615
SLC35A4,0.0010589162372469348
SPINT1,0.0010519665191052775
ARHGAP31,0.0010503622233315906
RNASEH2A,0.0010498319188983198
BEND6,0.0010489513514432
ARIH2,0.0010485430795966581
EID2B,0.0010476782161739037
DPH3,0.0010461314276609538
CAPN7,0.0010413195036468863
NRARP,0.001038714448419312
ZC3HC1,0.0010380519204624772
SCAMP3,0.001024838691074855
ELF3,0.0010074322340230778
ZSCAN26,0.0010035681151601573
TSPAN1,0.001000542465009164
KIAA1522,0.0009996697001750337
ITGA6,0.0009941846741772541
USP13,0.0009937753807163256
PLEKHG3,0.0009856751756014885
MAL2,0.0009854885069609655
PRRG2,0.0009728436833312506
APC,0.0009664740697872626
INAVA,0.0009537716019750116
ST14,0.0009472402194185913
JMJD7,0.0009472247109640536
USP11,0.0009427888341808919
MTPN,0.0009421314247136842
RHBDL2,0.0009333070081349795
KRT80,0.000931495263814827
CTAGE8,0.0009188605677489484
AP1M2,0.0009087740998658984
MST1R,0.0009084037066560146
DIXDC1,0.0009065638086592339
TBC1D25,0.0009065259462908297
DENND5A,0.000900736093379317
TMEM40,0.0008985391352027612
AC003688.2,0.0008916117536721091
GNAI2,0.0008912527387765481
C1QTNF6,0.0008790402122061331
MAP3K3,0.0008783174974255906
S100A14,0.0008717952954116725
WDR66,0.0008683705874275757
EPS8L2,0.0008681192402304924
NDUFB2,0.000860320467034523
PATJ,0.0008602553305648445
LYRM2,0.0008562950341626513
C19orf53,0.0008260568459420655
C12orf54,0.0008249971766866091
DNAJB5,0.0008242347583654954
GRHL1,0.0008229651836844599
JAZF1,0.0008216538278149024
ZNF428,0.0008128920559743452
AC008758.6,0.0008017107774705841
SLCO1B3-SLCO1B7,0.0007956199795199511
DNAJC8,0.000795593539163569
MAP3K9,0.0007848433728194281
USP43,0.000784546284831022
EXOG,0.0007777911929161543
EID1,0.0007775956842910054
DDR1,0.0007666552546338964
C1orf216,0.0007500953842904582
EHF,0.0007409397036776697
FAM83H,0.0007325006968500334
MROH6,0.0007303441606873272
EQTN,0.0007289962450113166
NAPRT,0.0007269829943066238
BTN2A1,0.0007181961463058842
NTF4,0.0007133516235195256
TMEM30B,0.0007104526596105504
CTNND1,0.0007059634019098839
SH2D3A,0.0006887466510320167
DYNC1LI1,0.0006830754696499946
RASSF7,0.0006698367047118067
PDLIM1,0.0006635602529600354
KRT19,0.0006384536339324183
RNF223,0.0006361153054347744
RNF141,0.0006307930213777051
RAB25,0.000589486206758566
