Peak,Weight
MAGED1,0.0018460704120632412
CDC42BPG,0.0018311767897123512
TTC21B,0.0018298461545152923
ZNF668,0.0018271153418681846
PGLYRP4,0.0018209127359049726
SRM,0.0018193981771907246
AMPD2,0.0018192927738730233
AC011473.4,0.001816278513077422
KLK8,0.0018154753607839858
CTSH,0.0017970143320523789
CENPO,0.001790710337960557
MOB3B,0.0017861844490424266
LSR,0.0017735982529990476
B3GALT4,0.0017611336483929466
RNASEH2A,0.0017582836020378764
TECPR1,0.0017539941811999735
TINAGL1,0.0017524393407062219
HCAR2,0.0017487731988451618
YY2,0.0017435461994632004
C19orf33,0.0017298907117609284
C17orf80,0.0017235468924897154
RNF149,0.0017146622433643773
BLCAP,0.001711565464775264
RARG,0.0017065948769297095
DGKA,0.0017039674776746258
PTAFR,0.0017019233120652627
NSF,0.0017011416674060685
PTBP3,0.0016999477914522662
CTAGE8,0.0016897688146413424
UAP1L1,0.0016816479486954983
JMJD6,0.0016776855829020295
MUC16,0.0016765998787930678
RAB11FIP3,0.0016753626825001928
ELMO3,0.0016713517385803802
TTL,0.0016659215793369234
KLF3,0.0016644490544850386
SGTB,0.0016641210614632578
ESRP1,0.0016554986799972452
WDR62,0.0016408621276553911
CLDN1,0.0016383227613245984
EIF2B3,0.0016376769229294317
SLC39A2,0.001627295687418867
SERPINB5,0.001618531375148053
RIPK4,0.0016152161183600935
FRRS1,0.001612637786865008
ZHX3,0.001612116411957463
B3GAT3,0.0016119931970159827
CD46,0.0016089413423638014
PMM1,0.0016060488114842508
JAG2,0.0016049655864616194
FAM193A,0.001590675956843486
SLC35B4,0.001587683755351875
DNAJB5,0.0015759877368191886
COPA,0.0015735366590861717
SYDE1,0.0015692035997399087
AP1M2,0.001566358744817265
KCTD7,0.0015615340060680918
ZNF775,0.0015423146164182425
PROM2,0.001530097248243948
DIXDC1,0.0015283533910186065
ARHGEF5,0.0015283042583196795
ITGA6,0.0015276244669049288
TNPO2,0.0015242336063263087
PRKACA,0.0015237609043402967
DTX4,0.0015156091339286503
CLDN4,0.0015155572517416358
FAAP20,0.0015149662011537807
APC,0.0015138520097303487
TMEM40,0.0015113993578554413
PRSS8,0.0015084361865475918
CTIF,0.0015057795948475664
F3,0.0014918013777846688
MAL2,0.0014881466488314277
NAPRT,0.0014835308879215148
TSPAN6,0.001467704311209918
UBE2J2,0.0014590007638254274
SEC22C,0.001452964917481938
PSMC3IP,0.0014514677284516667
ZNF709,0.00144875264211464
PPL,0.0014279790729977604
DENND5A,0.0014234277699396926
FAM114A2,0.0014230872991426535
HCFC2,0.0014107236856944325
PCDH1,0.001406946175835063
ZNF165,0.0014061333985140993
DAB2IP,0.0014057484556365852
MTFR1L,0.0014042811191478822
SLCO1B3,0.0014005901535399767
DHPS,0.0013998625225234576
DPY19L2,0.0013922172856667343
AC005943.1,0.0013896302682788516
FKBP7,0.0013791257443229842
JAZF1,0.0013741028646720242
NCDN,0.001367970544105021
MINK1,0.0013655922409008371
FMNL3,0.0013642586625964752
TCTA,0.0013565044474418654
FERMT1,0.0013553302937527353
MARVELD3,0.0013538341683230867
MLLT1,0.0013480043388545903
DDR1,0.0013479655968806367
MROH6,0.0013468995890344555
RBM10,0.0013455372126234858
RHBDL2,0.0013440840002098382
FGD1,0.0013421719445140447
PACSIN3,0.0013405268510262606
RAB23,0.0013399686174302963
KATNAL1,0.0013387865597366808
SCAMP3,0.0013386894169116707
SPINT1,0.0013386620734621188
P3H1,0.0013299039394077089
S100A9,0.0013248405786938546
SDC4,0.001322907153546636
EHF,0.0013224124765100157
C16orf74,0.0013195299054549966
CSTA,0.0013152774437396658
CEP170,0.0013151922706209844
MCOLN1,0.0013124203628735302
ZEB1,0.0013075895607537074
MT-ND6,0.0013033070901936844
OAZ2,0.0012858069968215119
AC003688.2,0.0012838845856448402
SYNC,0.001282729938891112
STARD9,0.0012787458504924638
EQTN,0.0012772110715146639
C19orf44,0.0012727720858500178
PDLIM1,0.0012606103742310254
DLK2,0.0012592562853115988
RANBP3,0.0012577030583011627
SLC2A9,0.0012574383993876914
EMP3,0.001255118671631716
PIP5K1C,0.0012439157023227717
CORO2A,0.0012425104585578515
ZSCAN26,0.00124204051894621
ARTN,0.0012410885876324028
TSPAN1,0.0012366174076152104
IPO13,0.0012354566177481632
ADGRF4,0.0012350419979812331
LAMA5,0.0012349872071424045
MTPN,0.0012302047444212216
ZNF441,0.0012266291431042677
CAB39,0.0012260120854841671
KDF1,0.0012247795768184754
IVL,0.0012198290485013153
CAST,0.0012181930767488796
PGBD1,0.0012175185696976989
RNF25,0.0012170804663270908
RAP2B,0.0012071440466476595
GNAI2,0.0011958293006446785
CNKSR1,0.001191483636183572
DXO,0.0011913598919200108
ZNF428,0.0011813888654983297
RNF223,0.001180818762803536
AGRN,0.0011801277198748286
TRIM23,0.0011705365132158112
TCF12,0.0011658181498219121
HES2,0.0011649630048663662
HDGFL2,0.001164031315412485
PHF1,0.0011584647284884088
DNAJC8,0.0011571078946040036
CYSRT1,0.0011536675891001946
C19orf53,0.001152483731214657
C1QTNF6,0.0011474501012809187
TCF19,0.0011352849692942042
LRWD1,0.0011201607168907061
LYRM2,0.0011197741983637402
KRTCAP3,0.00111804569925676
ADRB2,0.001111471458977652
VIM,0.0010792009883449714
PHC2,0.0010754922225690968
C1orf216,0.0010742919090406405
FAM160A1,0.0010724931116123666
FXYD3,0.0010718991046055177
CD9,0.0010701725443883906
C5orf24,0.0010698067761098107
NDUFB2,0.001069333986346359
CBLC,0.0010680596655818976
SSH3,0.0010581053248251671
MARVELD2,0.0010540391828751505
TNFAIP2,0.0010539744598134257
B3GNT3,0.0010495445845696335
OR2A7,0.0010467195448942421
CTNND1,0.0010440915991830864
STAP2,0.0010376614548090366
CERK,0.0010294159171265098
FAM156A,0.0010280403102994847
S100A11,0.0010269851264861182
SACS,0.0010225256560048531
PRR5-ARHGAP8,0.0010149130749286099
NECTIN4,0.0010105635625779442
PAK6,0.0010031727593536265
FAM110A,0.000999794165489171
DHRS3,0.0009988029000478167
DCLRE1B,0.000995900371393861
TBC1D25,0.000994541991912632
ZCCHC24,0.0009781033199046457
BAIAP2,0.0009733904983462146
DIRAS1,0.0009687661455537679
PPP1R13L,0.0009569720499183653
FAM83H,0.0009541039444471977
BTN2A1,0.000952390611691583
SOWAHB,0.0009373369093562375
GPRC5A,0.0009360599359684842
PRRG2,0.0009091686441611126
SLC31A2,0.0009032122644890857
FUT3,0.0008941306343464471
TUBB,0.0008895944292227089
PATJ,0.0008887505105592505
RASSF7,0.0008807400916262563
KRT5,0.0008635252382611829
NECTIN1,0.0008548240901017257
THAP8,0.0008517699904061815
RPS6KA4,0.000849089269047119
KIAA1522,0.0008426060983432544
MYDGF,0.0008236035845317717
SEMA4B,0.0007952102054019916
SFN,0.0007933616334459583
EID1,0.0007875751970917115
RAB25,0.0007858273247389488
DSP,0.0007797943219712709
MST1R,0.000765615127129058
ZC3HC1,0.0007633382171299744
PIP4P2,0.0007569434288481228
ELF3,0.0007557324975191117
USP13,0.0007549565105111464
TMEM30B,0.0007458973619571723
MAP7,0.0007406528749187616
CD99L2,0.0007347894624885986
NTF4,0.0007310384762287144
GRHL1,0.0007195633507544808
CLDN7,0.0007141135516405031
AC005324.3,0.0007091264818550151
AC008687.8,0.0007008698717644079
DPH3,0.000678587263856369
TMBIM1,0.0006689795448758998
BICDL2,0.0006454574619355614
PLEKHG3,0.0006348371225868701
LAMC2,0.0006186654632346005
C12orf54,0.0006122884494900046
EXOG,0.0006035341105776005
ARIH2,0.0005543921941983193
CHCHD3,0.0005285611570817206
