Peak,Weight
CLPP,0.000501274916273641
MINK1,0.0004892469889294568
FRRS1,0.0004842342000772257
FAM110C,0.00047886962997014033
TXNDC15,0.0004773640028518888
LYPD3,0.0004674634006219637
PHTF1,0.00046590845603798706
RPS6KA4,0.00045874545365415866
HCAR3,0.00044253652284082434
TCTA,0.0004391872393042594
KLF3,0.0004367970244960596
CTSV,0.0004184620510594816
ZC3HC1,0.0004084238083518766
DLK2,0.00040828692442942195
PRAF2,0.0004075782136312529
IRF6,0.0004019264511816625
TMEM40,0.00039710880764542257
DYNC1LI1,0.0003914990936463436
TNK1,0.00039008421778254885
STK3,0.0003745077265165411
PPP1R14C,0.000366053148425081
TMEM159,0.00035905352714106443
EVPL,0.00035473328416103377
ZNF576,0.00035447753261674803
FKBP7,0.0003517164513802854
MBD3,0.00034717603919961863
ZNF441,0.00034149572402875474
DPH3,0.0003369351504462797
TSPAN6,0.00033495966926140814
STARD9,0.0003325953361754149
ELK1,0.0003263972170281009
MAP3K9,0.00032151769649341866
B3GNT3,0.0003071039374244792
VKORC1,0.0003034243397921445
RAB11FIP3,0.00030326939356676446
RHOD,0.0002999493487093834
KLK7,0.0002981606329422806
CDC42BPG,0.00029536738183474
LAD1,0.00028986682551213256
GRHL1,0.0002824995449023317
GET1,0.00026864467467106723
TXLNA,0.0002680405536796171
DTX4,0.0002669689890934581
TERF2IP,0.00026604615749487964
TTL,0.00026594264660084364
DNAJB5,0.00025862396758544594
DAB2IP,0.00025634748918461494
RAP2B,0.00025423021558900865
RIPK4,0.0002513897834226926
JAZF1,0.00024301274717179261
FAM83H,0.00023758820598271044
PSMC3IP,0.0002336135016134779
HDGFL2,0.00023135263466498522
CAB39,0.00022723899016318603
STXBP2,0.00022155366049389199
ADGRF4,0.0002191458752017088
MROH6,0.00021739361548221876
AC005324.3,0.00021155742801788347
IPO13,0.00020899855457040355
NBPF9,0.0002067294579961652
C1orf116,0.00020124545863913824
PTHLH,0.00019684543285406245
FGFBP1,0.00019115763682551925
CERS3,0.00018805479361207785
CHCHD3,0.00018756362031366352
MARVELD2,0.00017691092630208716
PROM2,0.00017499088379307982
PDXP,0.00017239807973897227
TMC4,0.00017194455298978357
BAIAP2,0.00017093399982695467
DGKA,0.0001662189407636756
XDH,0.00016278426821962768
ZC3H12A,0.0001625965613403639
IL18,0.000158969124398378
DHX30,0.0001575846373903912
MST1R,0.0001572844453313273
CLDN7,0.00015697998727394295
RASSF7,0.00015461765458715527
FAM160A1,0.00015437371122755398
NDFIP2,0.00015204283799748154
NDUFB2,0.00015070395111569995
IFNGR1,0.00014920816748200446
ATP8B2,0.0001483629358276201
MAP7,0.0001466398388589814
NIPAL1,0.0001463471006682912
SSH3,0.00014466584807146677
KCNK1,0.00013965460390894424
HARS1,0.00013898284454304146
FAT2,0.0001388012011968821
EID1,0.0001384562537363798
PARK7,0.00013754875876092424
FBXL7,0.00013095378362983784
SLCO1B3,0.0001264013917556038
SLC2A9,0.00012452736706706208
TINAGL1,0.00012378979952874705
CEP170,0.00011889233682968876
AMPD2,0.00011830921298571443
PATJ,0.00011659821611022795
BTC,0.00011482565256375096
USP13,0.000114313887451844
FMNL3,0.00010856107416221843
AGPAT1,0.00010812076004327856
SLC35B4,0.00010354444740124439
CAPN1,0.00010131433522547046
SZRD1,0.00010077623944980548
ITGB6,9.843989456131876e-05
SFN,9.334082102435302e-05
TNFAIP2,9.258857660157573e-05
WNT7B,9.219732247951924e-05
SERPINB5,8.98721007796927e-05
PPP1R13L,8.81605793236518e-05
USP43,8.668367800134541e-05
GNAI2,8.499587320825205e-05
TNFRSF21,8.466629211994971e-05
VOPP1,8.413189233981465e-05
NECTIN1,7.943733908084491e-05
ELF3,7.830483944175608e-05
DPY19L2,7.759687683275799e-05
JAM3,7.726352498265809e-05
EPCAM,6.885082323890117e-05
CAST,6.698379946709979e-05
DHRS3,6.630695982462053e-05
TTC3,6.342231442526582e-05
LTBR,6.243245837005135e-05
ARIH2,5.988733112042297e-05
TMBIM1,5.978834631966594e-05
WDR62,5.883415477484096e-05
ANXA6,5.776580549951542e-05
AGRN,5.5924035597922026e-05
PHC2,5.5914950671217374e-05
COPA,5.538009768386431e-05
BAP1,4.6358229493349894e-05
SRM,4.390007193916397e-05
TRIM29,4.1043706837067765e-05
CDKN2C,4.079417592041867e-05
CLDN4,3.980088503657397e-05
FZR1,3.911349700517992e-05
S100A2,3.854819720188526e-05
DSC3,3.845137294514883e-05
FRK,3.643227624162984e-05
SEC61G,3.562231421794075e-05
COL17A1,3.505062746168592e-05
FAM83A,3.424249995997926e-05
DSC2,3.15060255648425e-05
FAM156A,2.948135991141603e-05
TUBB,2.8836213086146784e-05
CAPN7,2.1647127382385637e-05
TMEM30B,2.1439969928547332e-05
DSG2,2.08505190358501e-05
S100A14,1.7997751670161075e-05
C17orf80,1.6707596393269528e-05
EPS8L2,1.1985436590966451e-05
GPRC5A,9.815449341663094e-06
MAL2,8.671722820675519e-06
GJB2,7.630473217480832e-06
CEACAM6,6.989367751525301e-06
CD9,6.88776448789976e-06
KRT19,6.332415521391119e-06
SACS,3.5785821511556356e-06
TACSTD2,1.2251719068987529e-06
MT-ND6,1.1195964978207018e-06
EGFR,7.229735744774222e-07
GDI1,4.6036438691981346e-08
KRT6A,-1.0008311948665402e-06
VIM,-2.023636225548242e-06
MUC16,-3.1971539513507216e-06
DDR2,-4.138898348816499e-06
PPL,-4.612639818645631e-06
S100A11,-4.9425759737105335e-06
KRT7,-1.0121102744699989e-05
PRSS8,-1.0747502286862463e-05
TCF19,-1.0822327760053214e-05
CLDN1,-1.093411687664355e-05
F11R,-1.1165584721892804e-05
KRT17,-1.2067796299258457e-05
ANXA8L1,-1.220745159953236e-05
CNKSR1,-1.2489244502718644e-05
S100A9,-1.3342545263182867e-05
MPZL2,-1.3633252572615474e-05
SYNC,-1.7458741992454926e-05
ZHX3,-1.9136217550766885e-05
PLXNB2,-1.9246108160688846e-05
GNB1,-1.9673973150564905e-05
LAMB3,-2.0875452146885097e-05
KCTD7,-2.264217156892643e-05
KRT5,-2.3197995115822184e-05
FXYD3,-2.4287727473307566e-05
ITGB4,-2.4860664395040533e-05
UNC13D,-2.645149154635975e-05
TNKS1BP1,-2.710980320653995e-05
DSP,-2.7875013727580392e-05
NECTIN4,-3.1335935226861514e-05
PERP,-3.1505686545796156e-05
KCTD20,-3.229778889289668e-05
LAMC2,-3.245675766588461e-05
JUP,-3.4406003757198175e-05
LAMA5,-3.448983996855322e-05
ST14,-3.650734661702444e-05
MTPN,-3.713009428974205e-05
MYO1B,-4.071459678308851e-05
MAGED1,-4.3610249574577256e-05
F3,-4.3859046154739144e-05
PRKACA,-4.4827985591837035e-05
HCFC2,-4.5676656941211e-05
BLCAP,-4.738639256587538e-05
CORO2A,-4.935434364890557e-05
SDC4,-5.252148974974752e-05
C19orf33,-5.2659236238691625e-05
PRRG4,-5.3068527115315725e-05
TCF12,-5.68097340454465e-05
ITGA6,-6.216185862438321e-05
CDH1,-6.300682988921702e-05
SERINC2,-6.436399791589294e-05
GALNT3,-6.72612530225119e-05
MYDGF,-6.852811064906184e-05
RNF14,-6.857437358950854e-05
SEMA4B,-6.882064596579456e-05
SLC35A4,-7.48380919731907e-05
JAG2,-8.197359965520542e-05
KRT80,-8.278232668966511e-05
ESRP1,-8.513944446382298e-05
EHF,-8.880243206297591e-05
DDR1,-9.216468181034911e-05
TP63,-9.318584513247179e-05
RAB23,-9.32119113941789e-05
DNAJC8,-9.355998097909901e-05
USP11,-9.47187429800266e-05
SPINT1,-9.652678843391255e-05
IVL,-9.658087333182447e-05
DXO,-0.00010524431418266952
CTNND1,-0.00010608323902101162
TMEM184A,-0.0001076077202121897
PACSIN3,-0.00010799188531780864
DHPS,-0.00010901808699473727
CTIF,-0.00010937207402402275
YBX3,-0.00012200525211503079
PTAFR,-0.0001226812088248003
PTBP3,-0.00012337016736752092
LSR,-0.00012973796620993714
PDLIM1,-0.00013055078560853103
CTSH,-0.0001305847085595487
CD46,-0.00013149303579088273
PTPRU,-0.0001336877364820295
C1QTNF6,-0.00013377983056522212
TNPO2,-0.00013540652866430463
UAP1L1,-0.0001359672719446854
INAVA,-0.0001366796095008882
ZCCHC24,-0.00014267440412417864
KRT16,-0.0001454527671581852
FERMT1,-0.00014764883317418753
CD99L2,-0.00014804908046029503
TMPRSS11E,-0.00015212156574746788
CERK,-0.00015649092000196053
KATNAL1,-0.00015698727474106918
KLF5,-0.00015794475831519745
KIAA1522,-0.0001602524392077581
NSF,-0.00016468228606701568
