Peak,Weight
SRM,0.0017368344523127595
EXOG,0.0017337290928917122
USP43,0.0017316892077919826
FAM110C,0.0017268234119372041
FAM83H,0.0017240690561818883
C12orf54,0.0017229617677980383
IFNGR1,0.0017174943526388545
TCF19,0.0017168887980460695
CAST,0.0017148746966793064
ELMO3,0.0016948665171393823
P3H1,0.001672290133320219
DENND5A,0.0016663459213940648
B3GALT4,0.001660497419221873
B3GNT3,0.0016578249454282763
PACSIN3,0.0016532003026838262
B3GAT3,0.0016434639698285386
GRHL1,0.0016392033311913735
ADRB2,0.0016336691096000527
IL18,0.0016316655369831422
RIPK4,0.001621764005079615
MOCS1,0.001619609454640834
TMEM263,0.0016149300257143509
AGRN,0.0016070210605026558
CDH1,0.0016047100173856655
RXRA,0.0016037757495656769
FAT2,0.0016010950571284021
ARIH2,0.0015958975972982224
KCTD20,0.0015887296625418234
RPS6KA4,0.0015846524356421421
ARL3,0.0015839788680141165
SGCB,0.0015815667140660348
SLC31A2,0.0015784990217195085
ZEB1,0.0015681421877396956
MINK1,0.0015676521854133879
GNAI2,0.001566498065639061
WDR66,0.0015620640212444061
KATNAL1,0.0015612039877037148
FXYD3,0.0015554378479970116
KRT7,0.0015522430305311703
KIAA1522,0.0015487306421044155
CAB39,0.00154806083791749
SACS,0.0015467686212015204
DHX32,0.0015449404769365058
DUOXA1,0.0015444041112388884
SDC4,0.00154381766751787
SH3BP1,0.0015413975534669905
DNAJC8,0.0015399610928021243
FZR1,0.0015393175017271682
GPRC5A,0.0015373170870690053
EMP3,0.0015372858984464958
NAPRT,0.0015357368675847458
HARS1,0.0015335157054593076
CERK,0.0015263012922425653
NDUFB2,0.0015240214802409724
FGD1,0.0015191182473886069
ARHGEF5,0.0015160166504655892
MTRNR2L11,0.0015115275792900412
TUBB,0.0015039859298511197
C19orf53,0.0015036499278232919
JMJD6,0.0015030411395521538
SERINC2,0.0014963016610084624
NRARP,0.0014940910507314333
S100A11,0.00149055080225191
UAP1L1,0.0014871309139021073
CD9,0.0014834086513277375
MLLT1,0.0014745377858690653
SZRD1,0.001457240362582506
FAM114A2,0.0014447779634758186
CUTA,0.0014433887514587837
RNF149,0.0014433630662109653
HCAR2,0.0014423563382474469
MT-ND6,0.0014386755884328274
ACSF2,0.0014350428268944623
C17orf80,0.001431757610655196
STARD9,0.001430248754103684
EID2B,0.0014285105551684676
RAB11FIP3,0.0014247250267826258
DNAJB5,0.0014226827134051678
CLDN7,0.0014137752836703055
EQTN,0.0014084246763239336
TMEM30B,0.0014063509355047826
ITGA6,0.001403356656563649
ESRP1,0.0014015333277907407
MARVELD2,0.0013934152477806836
CNPY4,0.001385413429881104
FUT3,0.0013770884966951924
PATJ,0.001374007163981468
ZSCAN26,0.0013720973087553493
PSMC3IP,0.001371676459849712
SGTB,0.0013682030769752958
MCOLN1,0.001356146611573495
BACE1,0.0013553053006264315
ZNF441,0.0013522355226851018
LAMA5,0.0013520022383927976
C19orf33,0.0013500135888451907
PPL,0.0013468422873177588
DPH3,0.0013466564694347995
NDFIP2,0.0013462538987897405
TCTA,0.0013431231263002239
KLK8,0.001332830253194896
CD99L2,0.0013320760175725274
YY2,0.0013279914231896443
PTBP3,0.0013242343338345872
TCF12,0.001322228573152879
AC005324.3,0.0013201927554787724
CLDN4,0.001311670158334474
GDI1,0.0013042867495305472
WDR62,0.0012960323489772535
RNASEH2A,0.0012891735860533235
NECTIN1,0.0012867857796615703
TNFAIP2,0.0012805365505184566
BAP1,0.0012720995598574406
DLK2,0.0012678340213763469
ST14,0.0012677073354601066
LGALS9C,0.0012608225506666648
EPHA1,0.0012586747676719518
CDC42BPG,0.001246110695912221
CENPO,0.0012408155388438675
CTIF,0.001235357671222206
APC,0.0012288037744190433
SGTA,0.0012238717805855195
THAP8,0.0012211751956624493
FERMT1,0.0012195573730189074
SLC35B4,0.001217474234009372
LIX1L,0.0012152598149852813
TTC3,0.0012149392513752216
RHBDL2,0.0012128141553900925
CD46,0.001201537002517762
GLT8D1,0.0011996158016089492
PIN1,0.0011875522930840869
PLEKHG3,0.0011859111427650866
CHCHD3,0.001180085948800577
OGG1,0.0011768824331689525
NIPAL1,0.0011751726238446796
MBLAC1,0.0011734619996082536
C16orf74,0.0011696599826143503
SEC22C,0.0011649127024796339
FMNL3,0.0011532597143527163
JAZF1,0.0011446698887635858
MAL2,0.0011436521601142615
BAIAP2,0.0011425326952829934
TMEM40,0.001141922027710988
FAM193A,0.001141499865500029
MROH6,0.0011352614024707946
KDF1,0.0011191999660896165
ZHX3,0.00111688055603393
PPP1R13L,0.0011120356492043458
TTL,0.001111312595639608
RNF223,0.0011099498884442043
DDR1,0.001104408794845972
SCAMP3,0.0010997220404263127
DTX4,0.0010958220068299235
DSP,0.0010900065548343988
C1QTNF6,0.0010847598217567293
GALNT3,0.0010832312666756215
MARVELD3,0.0010638770900674242
CERS3,0.0010566649292237077
KRT5,0.001050386148230958
DCLRE1B,0.00103742722935233
EPS8L2,0.0010334254201485418
RASSF7,0.001030234698716774
FAM160A1,0.001027339908098608
MTRNR2L1,0.0010170226471069553
